stock_code,date,units_sold,closing_inventory,reorder_triggered,reorder_point,inventory_value,coverage_days
22625,2011-12-09,2.0,160.7700534759358,0,30.1,1366.55,56.09
22626,2011-12-09,0.0,30.0,0,9.69,255.0,37.15
22627,2011-12-09,6.0,106.75401069518716,0,19.89,907.41,72.46
22628,2011-12-09,0.0,101.0,0,19.2,499.95,94.67
22629,2011-12-09,3.0,540.0,0,188.47,1053.0,34.38
22630,2011-12-09,1.0,814.0,0,230.19,1587.3,68.95
22631,2011-12-09,0.0,168.0,0,44.61,327.6,50.83
22632,2011-12-09,14.0,30.0,0,94.81,63.0,2.85
22633,2011-12-09,31.0,806.0,0,96.56,1692.6,62.61
22634,2011-12-09,1.0,100.0,0,11.55,995.0,77.92
22635,2011-12-09,0.0,30.0,0,18.21,298.5,24.71
22636,2011-12-09,0.0,13.385026737967904,0,7.0,113.77,14.34
22637,2011-12-09,0.0,312.0,0,111.89,795.6,54.37
22638,2011-12-09,0.0,25.0,0,9.02,63.75,33.27
22639,2011-12-09,0.0,165.10695187165777,0,41.35,421.02,77.87
22640,2011-12-09,0.0,32.53475935828877,0,9.93,82.96,54.08
22641,2011-12-09,0.0,61.0,0,3.9,155.55,164.13
22642,2011-12-09,0.0,20.069518716577534,0,5.27,51.18,28.54
22643,2011-12-09,0.0,39.0,0,10.5,99.45,61.29
22644,2011-12-09,4.0,130.04278074866306,0,45.43,188.56,25.76
22645,2011-12-09,7.101604278074888,0.0,0,44.92,0.0,0.0
22646,2011-12-09,4.0,480.6684491978608,0,207.42,696.97,48.67
22647,2011-12-09,0.0,98.0,0,21.56,142.1,54.54
22649,2011-12-09,0.0,57.0,0,6.24,282.15,41.08
22650,2011-12-09,2.0,456.0,0,21.02,661.2,260.37
22651,2011-12-09,1.0,702.0748663101604,0,46.01,596.76,183.11
22652,2011-12-09,0.0,389.0,0,204.75,641.85,37.05
22653,2011-12-09,16.0,180.65240641711227,0,65.74,294.46,45.34
22654,2011-12-09,4.0,101.0,0,21.02,600.95,36.04
22655,2011-12-09,0.0,6.0,0,0.9,750.0,40.07
22656,2011-12-09,0.0,10.0,0,0.96,1250.0,155.83
22659,2011-12-09,2.0,526.0,0,124.89,1025.7,18.95
22660,2011-12-09,0.0,85.0,0,7.22,675.75,105.97
22661,2011-12-09,0.0,436.0,0,46.4,370.6,56.38
22662,2011-12-09,1.0,100.0,0,50.08,165.0,8.99
22663,2011-12-09,2.0,330.0,0,157.67,686.4,43.95
22664,2011-12-09,60.0,271.0,0,10.7,569.1,151.96
22665,2011-12-09,0.0,478.0,0,16.24,1410.1,132.42
22666,2011-12-09,16.0,286.0,0,381.37,843.7,15.75
22667,2011-12-09,0.0,252.0,0,35.66,743.4,53.01
22668,2011-12-09,0.0,279.0,0,86.29,823.05,58.2
22669,2011-12-09,0.0,69.28342245989302,0,11.0,204.39,28.35
22670,2011-12-09,0.0,332.096256684492,0,26.15,415.12,76.2
22671,2011-12-09,0.0,361.55080213903744,0,11.97,596.56,181.26
22672,2011-12-09,0.0,271.0,0,53.47,447.15,83.63
22673,2011-12-09,0.0,500.52941176470586,0,29.56,625.66,254.0
22674,2011-12-09,0.0,476.0267379679144,0,31.86,595.03,179.29
22675,2011-12-09,0.0,491.0,0,18.61,613.75,197.88
22676,2011-12-09,1.0,496.0,0,18.37,620.0,162.01
22677,2011-12-09,0.0,514.0,0,35.77,642.5,193.98
22678,2011-12-09,0.0,494.090909090909,0,16.7,617.61,221.84
22679,2011-12-09,0.0,510.0,0,29.28,637.5,261.29
22680,2011-12-09,0.0,501.0,0,36.71,626.25,225.21
22681,2011-12-09,0.0,509.0,0,36.5,636.25,271.95
22682,2011-12-09,0.0,0.0,0,21.4,0.0,0.0
22683,2011-12-09,0.0,10.149732620320831,0,7.51,12.69,6.08
22684,2011-12-09,1.0,50.77005347593581,0,12.3,63.46,37.16
22685,2011-12-09,0.0,26.0,0,30.45,32.5,16.65
22686,2011-12-09,0.0,151.0,0,34.54,371.46,59.01
22687,2011-12-09,0.0,141.0,0,22.38,1163.25,94.51
22688,2011-12-09,0.0,183.0,0,21.37,1509.75,102.77
22689,2011-12-09,0.0,117.0,0,9.58,965.25,73.3
22690,2011-12-09,0.0,150.0,0,79.09,1192.5,36.98
22691,2011-12-09,0.0,96.0,0,17.09,763.2,101.14
22692,2011-12-09,0.0,117.0,0,74.12,930.15,33.15
22693,2011-12-09,3.0,2078.0,0,779.37,2597.5,51.99
22694,2011-12-09,3.0,583.0,0,43.17,1224.3,121.54
22695,2011-12-09,0.0,0.0,0,17.74,0.0,0.0
22696,2011-12-09,0.0,296.0748663101604,0,13.76,577.35,161.42
22697,2011-12-09,19.0,228.23529411764707,0,352.06,673.29,13.61
22698,2011-12-09,22.0,669.5454545454545,0,180.41,1975.16,50.1
22699,2011-12-09,20.0,892.0,0,260.37,2631.4,41.11
22700,2011-12-09,0.0,435.0,0,66.43,1283.25,137.52
22701,2011-12-09,5.0,239.0,0,21.5,587.94,166.76
22702,2011-12-09,0.0,513.0,0,69.5,1077.3,143.93
22703,2011-12-09,6.0,49.63101604278074,0,20.16,80.9,51.7
22704,2011-12-09,25.0,1353.0,0,41.55,568.26,146.55
22705,2011-12-09,0.0,187.23529411764707,0,39.53,78.64,49.73
22706,2011-12-09,0.0,93.7754010695187,0,74.21,39.39,20.85
22707,2011-12-09,0.0,281.0,0,53.28,118.02,94.94
22708,2011-12-09,0.0,1549.0,0,35.29,650.58,263.33
22709,2011-12-09,0.0,326.0,0,22.86,136.92,128.34
22710,2011-12-09,0.0,1576.0,0,147.13,661.92,144.61
22711,2011-12-09,0.0,1529.0,0,113.2,642.18,243.13
22712,2011-12-09,1.0,1585.0,0,37.27,665.7,255.18
22713,2011-12-09,1.0,1700.0,0,135.12,714.0,188.72
22714,2011-12-09,2.0,1553.0,0,59.08,652.26,236.59
22715,2011-12-09,0.0,271.2245989304813,0,22.52,113.91,90.33
22716,2011-12-09,3.0,1489.1016042780748,0,80.86,625.42,248.63
22717,2011-12-09,1.0,258.55614973262027,0,32.82,108.59,82.72
22718,2011-12-09,0.0,164.73262032085563,0,59.24,69.19,41.71
22719,2011-12-09,0.0,262.0,0,14.92,644.52,158.05
22720,2011-12-09,2.0,457.0,0,274.09,2262.15,30.01
22721,2011-12-09,21.0,0.0,1,10.26,0.0,0.0
22722,2011-12-09,3.0,561.0,0,248.65,2215.95,44.0
22723,2011-12-09,12.0,340.0,0,12.04,1343.0,127.03
22725,2011-12-09,4.0,192.0,0,69.49,720.0,45.59
22726,2011-12-09,13.0,2.0,0,157.78,7.5,0.13
22727,2011-12-09,26.0,173.0,1,186.45,648.75,9.74
22728,2011-12-09,0.0,48.0,0,50.11,180.0,4.31
22729,2011-12-09,0.0,477.4064171122994,0,90.04,1790.27,87.48
22730,2011-12-09,10.0,526.0,0,40.09,1972.5,78.72
22731,2011-12-09,0.0,498.0,0,39.79,622.5,187.75
22732,2011-12-09,0.0,541.0,0,66.04,676.25,135.16
22733,2011-12-09,1.0,398.0,0,72.89,497.5,106.47
22734,2011-12-09,9.0,444.0,0,122.6,1283.16,59.75
22735,2011-12-09,2.0,393.0,0,13.74,648.45,257.41
22736,2011-12-09,3.0,421.0,0,42.88,694.65,161.99
22737,2011-12-09,0.0,344.0,0,57.95,567.6,106.86
22738,2011-12-09,1.0,67.0,0,46.76,110.55,12.9
22739,2011-12-09,0.0,232.0,0,22.97,382.8,60.59
22740,2011-12-09,0.0,1377.0,0,281.66,1170.45,95.33
22741,2011-12-09,4.0,532.0,0,116.9,452.2,27.3
22742,2011-12-09,0.0,0.0,0,20.41,0.0,0.0
22743,2011-12-09,0.0,122.89839572192513,0,15.08,362.55,61.12
22744,2011-12-09,0.0,333.0,0,10.75,982.35,185.88
22745,2011-12-09,2.0,50.0,0,69.3,105.0,12.99
22746,2011-12-09,0.0,184.84491978609628,0,16.2,388.17,68.45
22747,2011-12-09,6.0,277.048128342246,0,27.71,581.8,164.99
22748,2011-12-09,1.0,625.0,0,69.62,1312.5,148.13
22749,2011-12-09,5.0,44.24064171122996,0,22.03,165.9,9.04
22750,2011-12-09,0.0,196.0,0,29.3,735.0,50.17
22751,2011-12-09,2.0,79.0,0,44.42,296.25,32.01
22752,2011-12-09,0.0,114.0,0,54.76,969.0,28.11
22753,2011-12-09,13.0,39.90909090909099,0,13.64,33.92,17.56
22754,2011-12-09,0.0,0.0,0,88.44,0.0,0.0
22755,2011-12-09,0.0,0.0,0,31.6,0.0,0.0
22756,2011-12-09,0.0,70.0,0,5.76,87.5,54.66
22757,2011-12-09,0.0,0.0,0,40.65,0.0,0.0
22758,2011-12-09,2.0,556.0,0,10.3,695.0,242.93
22759,2011-12-09,0.0,1194.0,0,159.98,1970.1,100.76
22760,2011-12-09,0.0,101.02673796791444,0,13.76,1288.09,154.22
22761,2011-12-09,0.0,1.5133689839572213,0,1.05,37.76,19.52
22762,2011-12-09,0.0,25.56684491978609,0,5.82,382.22,65.94
22763,2011-12-09,1.0,52.0,0,5.17,517.4,105.7
22764,2011-12-09,0.0,9.0,0,0.08,224.55,673.2
22765,2011-12-09,0.0,30.0,0,0.97,448.5,415.56
22766,2011-12-09,0.0,179.0,0,153.24,528.05,22.78
22767,2011-12-09,0.0,55.0,0,11.74,547.25,28.1
22768,2011-12-09,14.0,24.0,0,43.64,238.8,10.72
22769,2011-12-09,0.0,10.0,0,0.2,510.2,534.29
22770,2011-12-09,0.0,42.0,0,2.85,627.9,198.84
22771,2011-12-09,0.0,1399.6631016042782,0,100.48,1749.58,83.58
22772,2011-12-09,0.0,902.0,0,145.87,1127.5,92.75
22773,2011-12-09,0.0,261.0,0,38.24,326.25,51.19
22774,2011-12-09,0.0,272.0,0,51.64,340.0,47.4
22775,2011-12-09,0.0,1053.0,0,130.63,1316.25,133.0
22776,2011-12-09,2.0,66.0,0,13.76,656.7,21.58
22777,2011-12-09,0.0,140.0,0,10.91,1190.0,154.0
22778,2011-12-09,0.0,328.59358288770056,0,30.64,1297.94,160.86
22779,2011-12-09,0.0,350.0,0,20.2,1487.5,103.97
22780,2011-12-09,0.0,368.0,0,27.77,1564.0,119.27
22781,2011-12-09,0.0,133.44919786096256,0,15.81,1020.89,88.65
22782,2011-12-09,0.0,42.0,0,9.06,1047.9,69.5
22783,2011-12-09,0.0,114.0,0,25.21,1932.3,94.96
22784,2011-12-09,0.0,116.0,0,61.63,574.2,36.7
22785,2011-12-09,0.0,0.0,0,4.47,0.0,0.0
22786,2011-12-09,0.0,20.0,0,1.22,119.0,74.06
22788,2011-12-09,0.0,96.0,0,2.32,955.2,186.03
22789,2011-12-09,0.0,297.0,0,33.85,579.15,131.61
22791,2011-12-09,12.0,1132.0,0,124.96,1415.0,54.35
22792,2011-12-09,0.0,496.0,0,55.33,421.6,67.24
22794,2011-12-09,1.0,35.0,0,16.27,278.25,41.96
22795,2011-12-09,2.0,64.81283422459893,0,47.08,437.49,26.84
22796,2011-12-09,0.0,80.0,0,26.7,796.0,58.44
22797,2011-12-09,0.0,28.0,0,2.79,474.6,90.28
22798,2011-12-09,39.0,260.2513368983957,0,69.87,767.74,55.87
22799,2011-12-09,0.0,68.0,0,7.34,578.0,138.97
22800,2011-12-09,3.0,8.0,0,17.21,30.0,3.49
22801,2011-12-09,0.0,330.0,0,35.45,1237.5,125.68
22802,2011-12-09,0.0,32.0,0,3.1,638.4,139.16
22803,2011-12-09,0.0,21.0,0,1.4,750.75,157.08
22804,2011-12-09,0.0,661.0,0,132.35,1949.95,89.9
22805,2011-12-09,1.0,292.84491978609617,0,77.56,366.06,62.3
22806,2011-12-09,0.0,10.700534759358275,0,8.95,31.57,16.14
22807,2011-12-09,14.0,148.68449197860963,0,29.21,438.62,84.0
22808,2011-12-09,12.0,18.0,0,14.68,53.1,22.07
22809,2011-12-09,1.0,78.0,0,42.09,230.1,25.02
22810,2011-12-09,0.0,153.0,0,21.56,451.35,63.86
22811,2011-12-09,13.0,315.0,0,41.25,929.25,137.47
22812,2011-12-09,0.0,223.0,0,59.16,434.85,62.19
22813,2011-12-09,4.0,220.0,0,100.17,429.0,46.12
22814,2011-12-09,9.0,155.02139037433153,0,24.14,65.11,38.52
22815,2011-12-09,18.0,1490.0,0,77.01,625.8,232.19
22816,2011-12-09,26.0,1690.0,0,210.39,709.8,168.68
22817,2011-12-09,5.0,1507.0,0,87.89,632.94,231.47
22818,2011-12-09,6.0,1738.0,0,178.39,729.96,204.6
22819,2011-12-09,3.0,1489.5080213903743,0,26.76,625.59,250.48
22820,2011-12-09,0.0,204.6577540106952,0,7.27,133.03,126.73
22821,2011-12-09,3.0,85.9679144385027,0,48.85,55.88,31.68
22822,2011-12-09,0.0,81.0,0,10.98,481.95,77.48
22823,2011-12-09,0.0,12.0,0,0.76,1500.0,213.71
22824,2011-12-09,0.0,18.0,0,1.67,647.1,129.46
22825,2011-12-09,0.0,14.0,0,2.05,111.3,71.73
22826,2011-12-09,0.0,18.0,0,3.03,1530.0,124.67
22827,2011-12-09,0.0,3.0,0,0.48,495.0,37.4
22828,2011-12-09,0.0,5.0,0,0.48,825.0,187.0
22829,2011-12-09,0.0,44.0,0,10.69,437.8,80.27
22830,2011-12-09,0.0,50.0,0,5.25,1172.25,142.75
22831,2011-12-09,0.0,191.3582887700535,0,13.42,564.51,149.72
22832,2011-12-09,0.0,54.29946524064171,0,2.02,583.72,161.17
22833,2011-12-09,0.0,24.0,0,3.35,1198.8,118.11
22834,2011-12-09,0.0,369.0,0,149.61,774.9,29.6
22835,2011-12-09,11.0,471.0,0,53.09,2331.45,53.23
22837,2011-12-09,0.0,243.0,0,29.56,1129.95,86.31
22838,2011-12-09,1.0,67.01069518716578,0,16.0,1001.81,87.94
22839,2011-12-09,0.0,61.07486631016043,0,7.51,913.07,73.21
22840,2011-12-09,0.0,137.0,0,12.53,1089.15,81.98
22841,2011-12-09,0.0,154.1283422459893,0,18.88,1225.32,134.68
22842,2011-12-09,0.0,47.0,0,7.02,317.25,50.22
22843,2011-12-09,0.0,104.0,0,15.05,702.0,145.13
22844,2011-12-09,2.0,203.0,0,48.75,1725.5,81.2
22845,2011-12-09,1.0,156.0,0,40.93,990.6,80.03
22846,2011-12-09,0.0,32.0,0,23.93,542.4,26.07
22847,2011-12-09,0.0,85.0,0,12.97,1440.75,49.13
22848,2011-12-09,0.0,17.0,0,4.25,288.15,29.99
22849,2011-12-09,0.0,78.0,0,6.46,1322.1,126.83
22851,2011-12-09,0.0,491.1176470588234,0,76.59,417.45,76.95
22852,2011-12-09,0.0,130.0374331550802,0,17.88,552.66,141.79
22853,2011-12-09,0.0,185.0,0,18.97,601.25,160.91
22854,2011-12-09,0.0,245.0,0,29.48,1212.75,124.67
22855,2011-12-09,0.0,1085.0,0,134.62,1356.25,157.16
22856,2011-12-09,0.0,142.0,0,8.62,177.5,247.01
22857,2011-12-09,0.0,197.0,0,13.28,167.45,155.77
22858,2011-12-09,0.0,389.0,0,14.26,641.85,286.39
22859,2011-12-09,0.0,402.0,0,19.82,663.3,273.86
22860,2011-12-09,0.0,28.2085561497326,0,6.66,46.54,25.42
22861,2011-12-09,0.0,102.0,0,6.31,168.3,266.77
22862,2011-12-09,0.0,39.0,0,6.66,165.75,87.87
22863,2011-12-09,0.0,202.0,0,18.35,595.9,181.61
22865,2011-12-09,27.0,1083.0,0,282.96,2274.3,51.67
22866,2011-12-09,5.0,26.0,0,303.64,54.6,1.54
22867,2011-12-09,0.0,0.0,0,336.17,0.0,0.0
22868,2011-12-09,0.0,42.0,0,1.99,173.46,285.6
22869,2011-12-09,0.0,34.0,0,2.82,140.42,144.5
22870,2011-12-09,0.0,35.0,0,1.36,144.55,154.0
22871,2011-12-09,0.0,40.0,0,2.84,165.2,253.56
22872,2011-12-09,0.0,42.0,0,3.34,173.46,245.44
22873,2011-12-09,0.0,44.0,0,2.29,181.72,316.46
22874,2011-12-09,0.0,77.0,0,2.97,150.15,505.23
22875,2011-12-09,0.0,80.0,0,2.87,156.0,544.0
22876,2011-12-09,0.0,73.90374331550802,0,2.55,144.11,521.51
22877,2011-12-09,0.0,78.0,0,1.99,152.1,530.4
22878,2011-12-09,0.0,36.0,0,1.2,148.68,179.52
22879,2011-12-09,0.0,58.0,0,0.84,182.7,309.89
22880,2011-12-09,0.0,36.0,0,1.95,148.68,138.8
22881,2011-12-09,1.0,32.0,0,3.27,132.16,117.33
22882,2011-12-09,0.0,31.0,0,4.76,128.03,107.35
22883,2011-12-09,0.0,34.0,0,3.21,140.42,127.16
22884,2011-12-09,0.0,37.0,0,1.19,152.81,139.78
22885,2011-12-09,1.0,36.0,0,1.93,148.68,140.25
22886,2011-12-09,0.0,77.0,0,4.89,167.09,331.01
22887,2011-12-09,0.0,44.0,0,4.38,181.72,210.97
22888,2011-12-09,1.0,43.0,0,2.13,177.59,211.61
22889,2011-12-09,0.0,71.0,0,8.13,293.23,157.12
22890,2011-12-09,1.0,127.74866310160428,0,13.9,1271.1,151.68
22891,2011-12-09,1.0,146.0,0,19.54,620.5,156.91
22892,2011-12-09,0.0,341.0,0,91.03,426.25,73.04
22893,2011-12-09,0.0,749.5187165775401,0,48.13,622.1,233.6
22894,2011-12-09,2.0,55.0,0,5.11,547.25,113.02
22895,2011-12-09,1.0,51.0,0,42.35,165.75,18.06
22896,2011-12-09,2.0,490.0,0,31.55,1249.5,139.79
22897,2011-12-09,0.0,412.0,0,26.31,597.4,164.45
22898,2011-12-09,3.0,84.0,0,61.04,163.8,20.64
22899,2011-12-09,7.0,183.0,0,37.97,384.3,65.06
22900,2011-12-09,5.0,723.0,0,163.16,2349.75,59.82
22902,2011-12-09,0.0,134.1283422459893,0,33.02,281.67,42.66
22903,2011-12-09,0.0,55.0,0,4.91,135.3,117.54
22904,2011-12-09,0.0,409.0,0,17.75,1206.55,103.71
22905,2011-12-09,1.0,258.0,0,17.73,761.1,218.31
22906,2011-12-09,1.0,125.6470588235294,0,58.76,207.32,28.86
22907,2011-12-09,1.0,1414.1871657754011,0,232.8,1202.06,127.57
22908,2011-12-09,2.0,707.0,0,71.94,600.95,132.67
22909,2011-12-09,56.0,973.0,0,226.52,827.05,51.54
22910,2011-12-09,36.0,422.0,0,118.54,1244.9,16.02
22911,2011-12-09,0.0,227.0,0,6.72,669.65,253.43
22912,2011-12-09,0.0,121.57754010695186,0,6.82,601.81,187.12
22913,2011-12-09,0.0,132.0,0,6.93,653.4,199.87
22914,2011-12-09,1.0,105.54545454545456,0,9.07,522.45,122.21
22915,2011-12-09,0.0,0.0,0,63.56,0.0,0.0
22916,2011-12-09,0.0,961.0,0,80.66,624.65,214.45
22917,2011-12-09,0.0,942.2245989304812,0,27.02,612.45,209.26
22918,2011-12-09,0.0,950.2566844919786,0,38.6,617.67,221.57
22919,2011-12-09,0.0,958.288770053476,0,24.45,622.89,235.17
22920,2011-12-09,0.0,971.0,0,75.99,631.15,114.99
22921,2011-12-09,0.0,959.6737967914436,0,66.13,623.79,239.44
22922,2011-12-09,6.0,740.0695187165775,0,12.16,629.06,273.77
22923,2011-12-09,0.0,24.342245989304843,0,25.04,20.69,10.21
22924,2011-12-09,6.0,120.0,0,11.61,102.0,46.51
22925,2011-12-09,0.0,55.14438502673795,0,21.79,328.11,53.15
22926,2011-12-09,0.0,42.0,0,24.84,249.9,27.9
22927,2011-12-09,0.0,53.71657754010696,0,7.92,319.61,50.86
22928,2011-12-09,1.0,103.0,0,4.85,612.85,159.18
22929,2011-12-09,0.0,6.0,0,0.13,390.0,280.5
22930,2011-12-09,0.0,93.7433155080214,0,32.53,239.05,34.58
22931,2011-12-09,0.0,233.0,0,24.69,594.15,169.87
22932,2011-12-09,0.0,232.0,0,20.05,591.6,173.54
22933,2011-12-09,0.0,264.0,0,40.3,778.8,127.73
22934,2011-12-09,0.0,40.0,0,10.78,118.0,38.96
22935,2011-12-09,0.0,191.0,0,9.39,620.75,183.16
22936,2011-12-09,0.0,47.0,0,3.37,152.75,167.41
22937,2011-12-09,0.0,201.0,0,14.68,512.55,102.7
22938,2011-12-09,0.0,704.0,0,112.02,1372.8,131.98
22939,2011-12-09,0.0,116.0,0,5.49,574.2,158.34
22940,2011-12-09,1.0,318.0,0,43.64,1351.5,87.45
22941,2011-12-09,0.0,0.0,0,56.67,0.0,0.0
22942,2011-12-09,12.0,162.0,0,6.83,1377.0,106.67
22943,2011-12-09,2.0,238.0,0,41.52,1178.1,68.79
22944,2011-12-09,0.0,675.0,0,81.53,654.75,99.35
22945,2011-12-09,0.0,797.0,0,52.48,677.45,136.67
22946,2011-12-09,0.0,62.0,0,5.5,1050.9,67.6
22947,2011-12-09,0.0,175.0,0,7.68,1391.25,102.59
22948,2011-12-09,4.0,749.0,0,14.28,636.65,235.99
22949,2011-12-09,0.0,30.0,0,15.66,43.5,22.99
22950,2011-12-09,0.0,1039.0,0,53.73,1506.55,116.03
22951,2011-12-09,2.0,725.8021390374331,0,213.2,399.19,71.49
22952,2011-12-09,43.0,1195.0,0,256.28,657.25,34.97
22953,2011-12-09,0.0,79.65775401069516,0,16.72,99.57,71.44
22954,2011-12-09,0.0,129.0,0,8.16,161.25,260.79
22955,2011-12-09,25.0,272.0,0,24.96,571.2,130.76
22956,2011-12-09,25.0,235.0,0,47.81,493.5,95.85
22957,2011-12-09,0.0,58.0,0,15.63,171.1,22.27
22959,2011-12-09,0.0,1348.0,0,79.73,566.16,126.8
22960,2011-12-09,7.0,175.0,0,159.83,743.75,9.85
22961,2011-12-09,13.0,849.0,0,197.12,1231.05,25.84
22962,2011-12-09,3.0,489.0,0,57.63,415.65,76.36
22963,2011-12-09,3.0,525.9197860962568,0,54.31,447.03,87.15
22964,2011-12-09,1.0,92.0,0,70.8,193.2,23.39
22965,2011-12-09,1.0,187.1711229946524,0,24.23,393.06,69.52
22966,2011-12-09,6.0,102.91443850267387,0,290.62,128.64,6.91
22967,2011-12-09,0.0,219.0,0,31.43,646.05,125.43
22968,2011-12-09,0.0,90.01069518716577,0,24.61,895.61,71.32
22969,2011-12-09,6.0,504.0,0,165.63,730.8,18.26
22970,2011-12-09,0.0,664.0,0,229.03,1693.2,60.88
22971,2011-12-09,0.0,438.0,0,90.88,1116.9,72.29
22972,2011-12-09,0.0,273.0,0,67.6,450.45,84.8
22973,2011-12-09,0.0,367.6684491978609,0,19.71,606.65,195.88
22974,2011-12-09,0.0,345.0,0,61.32,569.25,118.16
22975,2011-12-09,2.0,498.0,0,35.25,622.5,211.89
22976,2011-12-09,1.0,504.0,0,8.31,630.0,272.79
22977,2011-12-09,1.0,495.27272727272725,0,22.91,619.09,227.0
22978,2011-12-09,0.0,373.0,0,31.24,1398.75,71.65
22979,2011-12-09,2.0,732.0,0,178.11,1061.4,86.31
22980,2011-12-09,1.0,292.0,0,39.39,481.8,66.71
22981,2011-12-09,0.0,113.0,0,5.11,163.85,165.73
22982,2011-12-09,3.0,509.0,0,32.56,636.25,211.05
22983,2011-12-09,1.0,956.6631016042784,0,158.95,401.8,72.22
22984,2011-12-09,1.0,51.0,0,29.15,21.42,10.5
22985,2011-12-09,25.0,1853.0,0,148.33,778.26,224.86
22986,2011-12-09,0.0,1292.0,0,190.57,542.64,132.2
22987,2011-12-09,0.0,267.0,0,4.5,112.14,979.0
22988,2011-12-09,1.0,1027.0,0,357.15,1283.75,43.13
22989,2011-12-09,2.0,277.0,0,46.66,900.25,62.33
22990,2011-12-09,0.0,82.2085561497326,0,14.98,406.93,74.09
22991,2011-12-09,1.0,461.0,0,102.51,898.95,60.71
22992,2011-12-09,4.0,58.0,1,58.48,113.1,5.95
22993,2011-12-09,17.0,127.0,1,129.81,158.75,4.4
22994,2011-12-09,0.0,170.0,0,46.83,71.4,32.67
22995,2011-12-09,4.0,21.0,0,73.96,8.82,3.41
22996,2011-12-09,5.0,1485.0,0,75.83,623.7,117.49
22997,2011-12-09,1.0,1543.0,0,40.43,648.06,229.0
22998,2011-12-09,4.0,2536.0,0,631.82,1065.12,78.27
22999,2011-12-09,1.0,14.0,0,77.66,5.88,1.89
23000,2011-12-09,0.0,1429.7807486631016,0,114.43,600.51,187.43
23002,2011-12-09,0.0,1514.0,0,73.89,635.88,276.62
23003,2011-12-09,0.0,378.0,0,23.51,158.76,265.24
23004,2011-12-09,0.0,119.05347593582884,0,71.12,50.0,27.62
23005,2011-12-09,4.0,1729.0,0,112.69,726.18,138.08
23006,2011-12-09,0.0,123.0,0,86.45,51.66,27.75
23007,2011-12-09,0.0,0.0,0,6.4,0.0,0.0
23008,2011-12-09,0.0,29.0,0,9.8,491.55,57.69
23009,2011-12-09,2.0,6.631016042780743,0,4.83,112.4,14.42
23010,2011-12-09,0.0,40.0,0,1.96,678.0,122.62
23012,2011-12-09,2.0,2.0,0,46.25,7.9,0.78
23013,2011-12-09,3.0,14.0,0,10.01,55.3,6.29
23014,2011-12-09,3.0,56.0,0,37.01,221.2,27.24
23015,2011-12-09,0.0,19.18716577540107,0,0.39,158.29,224.25
23016,2011-12-09,0.0,10.620320855614978,0,1.48,83.37,53.68
23017,2011-12-09,0.0,14.0,0,1.84,175.0,113.83
23018,2011-12-09,0.0,9.860962566844918,0,1.97,123.26,105.37
23019,2011-12-09,0.0,25.0,0,1.63,206.25,161.21
23020,2011-12-09,0.0,49.0,0,2.12,612.5,138.83
23021,2011-12-09,0.0,35.0,0,1.93,145.25,136.35
23022,2011-12-09,0.0,16.0,0,20.75,33.28,15.04
23023,2011-12-09,0.0,78.14973262032083,0,11.03,128.95,116.91
23024,2011-12-09,0.0,105.0,0,3.22,282.45,195.37
23025,2011-12-09,0.0,48.0,0,8.82,99.84,57.17
23026,2011-12-09,0.0,321.0,0,11.94,667.68,242.04
23027,2011-12-09,0.0,50.0,0,5.43,104.0,69.0
23028,2011-12-09,0.0,478.0,0,47.55,788.7,196.02
23029,2011-12-09,0.0,334.0,0,44.36,551.1,112.94
23031,2011-12-09,0.0,364.0,0,20.82,600.6,131.15
23032,2011-12-09,0.0,115.0,0,70.51,189.75,24.47
23033,2011-12-09,1.0,69.0,0,15.67,100.05,46.25
23034,2011-12-09,1.0,472.0,0,9.18,684.4,231.36
23035,2011-12-09,0.0,370.0,0,57.98,536.5,76.58
23036,2011-12-09,0.0,132.0,0,3.69,165.0,268.3
23037,2011-12-09,0.0,114.0,0,3.45,188.1,247.88
23038,2011-12-09,0.0,83.0,0,2.29,135.29,705.5
23039,2011-12-09,0.0,99.0,0,8.51,193.05,191.84
23040,2011-12-09,3.0,8.502673796791441,0,1.89,48.89,26.95
23041,2011-12-09,3.0,147.0909090909091,0,14.18,610.43,202.25
23042,2011-12-09,0.0,7.133689839572185,0,3.72,47.44,25.9
23043,2011-12-09,0.0,17.192513368983953,0,4.22,107.45,79.38
23044,2011-12-09,0.0,32.33689839572193,0,4.19,134.2,127.31
23045,2011-12-09,0.0,59.0,0,3.03,244.85,204.31
23046,2011-12-09,0.0,6.582887700534769,0,3.79,43.78,23.45
23047,2011-12-09,0.0,25.026737967914443,0,2.09,143.9,161.38
23048,2011-12-09,0.0,148.0,0,24.18,614.2,101.01
23049,2011-12-09,0.0,24.0,0,7.14,198.0,25.21
23050,2011-12-09,1.0,154.47058823529412,0,9.26,1274.38,150.06
23051,2011-12-09,1.0,47.0,0,6.18,387.75,57.07
23052,2011-12-09,5.0,135.0,0,12.06,1113.75,100.78
23053,2011-12-09,1.0,51.0,0,4.16,420.75,73.64
23054,2011-12-09,1.0,62.593582887700535,0,2.44,516.4,115.32
23055,2011-12-09,0.0,217.0,0,33.8,1356.25,134.81
23056,2011-12-09,0.0,24.0,0,10.9,150.0,9.91
23057,2011-12-09,0.0,283.0,0,36.34,1400.85,151.85
23058,2011-12-09,0.0,197.0,0,5.39,155.63,164.46
23060,2011-12-09,0.0,63.0,0,11.41,131.04,99.42
